ds,yhat,yhat_lower,yhat_upper
2025-02-10 18:42:58,0.0006767962502351492,0.00029992777967436236,0.0010406232985801555
2025-02-10 18:43:08,0.0006784142237627063,0.0003043120998258101,0.0010451028346436062
2025-02-10 18:43:18,0.0006800321972902633,0.0003095609654420125,0.0010365115513226275
2025-02-10 18:43:28,0.0006816501708178204,0.0003026422335248437,0.0010376170320385437
2025-02-10 18:43:38,0.0006832681443453773,0.0003030502169456023,0.001024143974647432
2025-02-10 18:43:48,0.0006848861178729344,0.00029787355081462073,0.0010498245523925238
2025-02-10 18:43:58,0.0006865040914004914,0.0003139261668736657,0.001029181712818623
2025-02-10 18:44:08,0.0006881220649280484,0.0003397217060269912,0.0011095988907784756
2025-02-10 18:44:18,0.0006897400384556054,0.00028618347314584723,0.0010982617335961505
2025-02-10 18:44:28,0.0006913580119831625,0.0003256598286112436,0.001079536237312378
2025-02-10 18:44:38,0.0006929759849268619,0.00034581346537224323,0.0010685757306685727
2025-02-10 18:44:48,0.0006945939578705616,0.0003521158185504727,0.0010670875223196743
2025-02-10 18:44:58,0.000696211930814261,0.00034159536837115485,0.0010556282411941598
2025-02-10 18:45:08,0.0006978299037579605,0.0003269363317839961,0.0010850630421655836
2025-02-10 18:45:18,0.0006994478767016601,0.00034042576541446623,0.001062954475579728
2025-02-10 18:45:28,0.0007010658496453596,0.00034083031495986193,0.001069993550828323
2025-02-10 18:45:38,0.000702683822589059,0.0003411762543883006,0.001077044470936183
2025-02-10 18:45:48,0.0007043017955327587,0.0003589172121012195,0.0010819067483579265
2025-02-10 18:45:58,0.0007059197684764581,0.0003301642502199196,0.001074212761975915
2025-02-10 18:46:08,0.0007075377414201575,0.00033118697852066345,0.0010900080670707554
2025-02-10 18:46:18,0.0007091557143638571,0.00032308004738251637,0.0010851858406162106
2025-02-10 18:46:28,0.0007107736873075566,0.0003502799119927006,0.0010731226270053512
2025-02-10 18:46:38,0.0007123916604786025,0.00034707637859333554,0.001071494092745166
2025-02-10 18:46:48,0.0007140096336496484,0.00035147605570183375,0.0010895469707768984
2025-02-10 18:46:58,0.0007156276068206944,0.0003499214463145775,0.0010770578540666993
2025-02-10 18:47:08,0.0007172455799917403,0.00034443415138580804,0.00109474234913857
2025-02-10 18:47:18,0.0007188635531627861,0.0003607202177926255,0.0010978157836643572
2025-02-10 18:47:28,0.0007204815263338321,0.00036613600228117496,0.0010627975607694284
2025-02-10 18:47:38,0.000722099499504878,0.00035717662184638543,0.0011009955561751795
2025-02-10 18:47:48,0.0007237174726759239,0.0003438911084404839,0.0010776055441424567
2025-02-10 18:47:58,0.0007253354458469698,0.00036566098158882007,0.0010812041375483042
2025-02-10 18:48:08,0.0007269534190180158,0.00034798502446110625,0.0010657551817377907
2025-02-10 18:48:18,0.0007285713921890617,0.0003605027447326293,0.0011013582189815716
2025-02-10 18:48:28,0.0007301893685085996,0.00038817169315164533,0.001109211008188403
2025-02-10 18:48:38,0.0007318073448281375,0.0003817416524946287,0.0010838030470633074
2025-02-10 18:48:48,0.0007334253211476754,0.0003449910489075367,0.001101608644628312
2025-02-10 18:48:58,0.0007350432974672133,0.0003628982725277974,0.0010877778216370373
2025-02-10 18:49:08,0.0007366612737867513,0.00037356721843461664,0.0010953518958806978
2025-02-10 18:49:18,0.0007382792501062892,0.00037537083651208863,0.00110974827716745
2025-02-10 18:49:28,0.0007398972264258271,0.0003791144879546137,0.0010944399971066735
2025-02-10 18:49:38,0.000741515202745365,0.00037839255274964333,0.0011054220426274558
2025-02-10 18:49:48,0.0007431331790649029,0.00038210989283678546,0.0010944741260384343
2025-02-10 18:49:58,0.0007447511553844408,0.00038640673332174377,0.0011370164076395495
2025-02-10 18:50:08,0.0007463691317039788,0.00035469468797078626,0.001115723166315344
2025-02-10 18:50:18,0.0007479871080235165,0.00038280477845173324,0.0011056985269963853
2025-02-10 18:50:28,0.0007496050849555431,0.0003588886264699159,0.0011124453962625632
2025-02-10 18:50:38,0.0007512230618875696,0.0003896807378186404,0.0011248028438376322
2025-02-10 18:50:48,0.000752841038819596,0.0003975971399978377,0.0011242505898372284
2025-02-10 18:50:58,0.0007544590157516226,0.00039568737139375064,0.001125743688519098
2025-02-10 18:51:08,0.0007560769926836491,0.0004029084680016035,0.0011408016443637664
2025-02-10 18:51:18,0.0007576949696156757,0.0003818033819340462,0.001111168797218812
2025-02-10 18:51:28,0.0007593129465477022,0.0004499928363841378,0.0011190721746437724
2025-02-10 18:51:38,0.0007609309234797287,0.00038793898432496165,0.001128584049375505
2025-02-10 18:51:48,0.0007625489004117551,0.00038813283892707724,0.001134683428825482
2025-02-10 18:51:58,0.0007641668773437817,0.000422531087648573,0.0011298538093026387
2025-02-10 18:52:08,0.0007657848542758082,0.00039334852307382174,0.001148756474220481
2025-02-10 18:52:18,0.000767402832329745,0.0003917256013959156,0.001129699104938622
2025-02-10 18:52:28,0.0007690208103836817,0.00039313575301898405,0.0011507748738121275
2025-02-10 18:52:38,0.0007706387884376184,0.0004136189015638672,0.001158033390340708
2025-02-10 18:52:48,0.0007722567664915551,0.0003975307193728269,0.0011414757068728858
2025-02-10 18:52:58,0.000773874744545492,0.00040284964706830437,0.0011402530284764277
2025-02-10 18:53:08,0.0007754927225994287,0.00038197689779018184,0.0011382320095237267
2025-02-10 18:53:18,0.0007771107006533654,0.0004094293538356419,0.0011336194376927416
2025-02-10 18:53:28,0.0007787286787073022,0.00042112356260295747,0.001122910679164043
2025-02-10 18:53:38,0.0007803466567612389,0.0004171752849427837,0.0011584827923931517
2025-02-10 18:53:48,0.0007819646348151756,0.00042891066944984605,0.0011293611605257003
2025-02-10 18:53:58,0.0007835826128691125,0.0004166445805587904,0.0011725758118066934
2025-02-10 18:54:08,0.0007852005909230491,0.00042576196771428385,0.001159186000786414
2025-02-10 18:54:18,0.0007868185687503448,0.00043477962450125203,0.0011580268564665124
2025-02-10 18:54:28,0.0007884365465776404,0.0004389121102812162,0.0011685193092920434
2025-02-10 18:54:38,0.0007900545244049359,0.00043404453449719473,0.001136311274399604
2025-02-10 18:54:48,0.0007916725022322316,0.0004371643255914297,0.0011592030788960975
2025-02-10 18:54:58,0.0007932904800595272,0.0004288751184899733,0.0011593365044383032
2025-02-10 18:55:08,0.0007949084578868227,0.0004301787303290446,0.001150258955431245
2025-02-10 18:55:18,0.0007965264357141184,0.0004461663985656082,0.0011896548917780425
2025-02-10 18:55:28,0.000798144413541414,0.00041803309195232217,0.0011863765972519782
2025-02-10 18:55:38,0.0007997623913687096,0.0004279888219705498,0.0011661636758526727
2025-02-10 18:55:48,0.0008013803691960051,0.0004460967163729541,0.001165858109201657
2025-02-10 18:55:58,0.0008029983470233008,0.00044479197870544627,0.001175047202150265
2025-02-10 18:56:08,0.0008046163246161169,0.00042448255982494715,0.0011822850616613565
2025-02-10 18:56:18,0.0008062343022089332,0.00044029962430554314,0.0011764575614590929
2025-02-10 18:56:28,0.0008078522798017492,0.00043968414435210023,0.0011993500980338049
2025-02-10 18:56:38,0.0008094702573945654,0.00044650274482583744,0.0011739569372571357
2025-02-10 18:56:48,0.0008110882349873816,0.00044787952922150265,0.0011735744897659894
2025-02-10 18:56:58,0.0008127062125801978,0.00042722627868248893,0.0011818853647458962
2025-02-10 18:57:08,0.000814324190173014,0.0004639668802163974,0.001193226988479051
2025-02-10 18:57:18,0.00081594216776583,0.0004438050738366192,0.0012064804105990522
2025-02-10 18:57:28,0.0008175601453586463,0.0004471149032386546,0.0011780649801904932
2025-02-10 18:57:38,0.0008191781229514624,0.00043788438485315465,0.0011952870763444927
2025-02-10 18:57:48,0.0008207961005442786,0.0004462903669950433,0.0011406492907290976
2025-02-10 18:57:58,0.0008224140781370948,0.00046752912171845774,0.0011836397955633433
2025-02-10 18:58:08,0.0008231895502139338,0.000500239940887392,0.0011767993533484046
2025-02-10 18:58:18,0.0008239650222907728,0.00044854662452050944,0.00119145759159986
2025-02-10 18:58:28,0.0008247404943676119,0.0004437920485464418,0.0012076708123007292
2025-02-10 18:58:38,0.0008255159664444508,0.0004600931730664497,0.001204776876020884
2025-02-10 18:58:48,0.0008262914385212899,0.0004315595671791183,0.001183905412891311
2025-02-10 18:58:58,0.0008270669105981289,0.00046157646717895926,0.0011760138675798479
2025-02-10 18:59:08,0.0008278423826749679,0.0004435579953569544,0.0012086735683703212
2025-02-10 18:59:18,0.0008286178547518069,0.0004569568800210967,0.001203724888378659
2025-02-10 18:59:28,0.000829393326828646,0.0005038318174590138,0.001197026028917996
2025-02-10 18:59:38,0.000830168798905485,0.0004584867704591905,0.001167457697929585
2025-02-10 18:59:48,0.0008309442709823241,0.0004427470219764999,0.0012036260194585502
2025-02-10 18:59:58,0.0008294633433897753,0.000461888165638903,0.0011907876494751547
2025-02-10 19:00:08,0.0008279824157972267,0.0004558753514287372,0.0012076246871056211
2025-02-10 19:00:18,0.000826501488204678,0.00046741920917234503,0.0012097392167180253
2025-02-10 19:00:28,0.0008250205606121293,0.00048770024644812665,0.0011830637298203407
2025-02-10 19:00:38,0.0008235396330195806,0.00045005799180858114,0.0012102679737379175
2025-02-10 19:00:48,0.0008220587054270319,0.00045431917038436836,0.001197119723891192
2025-02-10 19:00:58,0.0008205777778344833,0.00045177688971298686,0.001183314935019151
2025-02-10 19:01:08,0.0008190968502419345,0.0004501301521243972,0.0011820013741414398
2025-02-10 19:01:18,0.0008176159226493859,0.0004640044242338925,0.0012047136970950874
2025-02-10 19:01:28,0.0008161349950568371,0.0004570582844399006,0.0011815823896625922
2025-02-10 19:01:38,0.0008146540674642884,0.00042714793158076935,0.001198627172887037
2025-02-10 19:01:48,0.0008131731398717399,0.00042071546807292455,0.0011793484888458217
2025-02-10 19:01:58,0.000811692212174859,0.0004588137168990783,0.0011868517340837032
2025-02-10 19:02:08,0.0008102112844779783,0.0004496046880344021,0.0011734940254424049
2025-02-10 19:02:18,0.0008087303567810974,0.0004217710959043331,0.0011690059620428999
2025-02-10 19:02:28,0.0008072494290842166,0.0004164069416628169,0.0011964744730369177
2025-02-10 19:02:38,0.0008057685013873358,0.0004692324789150983,0.0011753405305557755
2025-02-10 19:02:48,0.000804287573690455,0.0004362845900411933,0.0011787583068267077
2025-02-10 19:02:58,0.0008028066459935742,0.0004248268402351047,0.0011819265973045815
2025-02-10 19:03:08,0.0008013257182966935,0.00044363678888919303,0.0011642246724422808
2025-02-10 19:03:18,0.0007998447905998126,0.0004357963995761485,0.0011499115120564612
2025-02-10 19:03:28,0.0007983638629029319,0.0004329796018480827,0.0011929582553465517
2025-02-10 19:03:38,0.0007968829352060509,0.0004265373559127983,0.0011532781679200487
2025-02-10 19:03:48,0.0007954020069138356,0.0004168044174261437,0.0011401361657695861
2025-02-10 19:03:58,0.0007939210786216203,0.00039457070299076425,0.0011558104558021744
2025-02-10 19:04:08,0.000792440150329405,0.0004234873680342561,0.0011582770833527111
2025-02-10 19:04:18,0.0007909592220371897,0.00042994683863046743,0.0011332423906320144
2025-02-10 19:04:28,0.0007894782937449744,0.00041219523604949746,0.001159014330029659
2025-02-10 19:04:38,0.0007879973654527591,0.0004460329968368028,0.001158565904334252
2025-02-10 19:04:48,0.0007865164371605439,0.00044695244992047677,0.0011443144492701025
2025-02-10 19:04:58,0.0007850355088683286,0.0004176249244568027,0.0011643332309714811
2025-02-10 19:05:08,0.0007835545805761132,0.00041175256319518557,0.0011592608284279795
2025-02-10 19:05:18,0.0007820736522838979,0.0004088383877190363,0.0011393031699060655
2025-02-10 19:05:28,0.0007805927239916827,0.00044813483311642095,0.0011697521054995262
2025-02-10 19:05:38,0.0007791117956994677,0.00044057794196494907,0.001155388749376734
2025-02-10 19:05:48,0.0007776308673516029,0.0004240671521021331,0.0011387607007036173
2025-02-10 19:05:58,0.0007761499390037382,0.00041399738811555715,0.001156378508268914
2025-02-10 19:06:08,0.0007746690106558737,0.0004272310236730369,0.0011507153870284489
2025-02-10 19:06:18,0.000773188082308009,0.0004134536071270622,0.0011191509128205465
2025-02-10 19:06:28,0.0007717071539601443,0.0004188180415807364,0.0011322093098940817
2025-02-10 19:06:38,0.0007702262256122798,0.00039573807411640786,0.0011383379971252447
2025-02-10 19:06:48,0.0007687452972644151,0.0004197486402873902,0.0011495585356132703
2025-02-10 19:06:58,0.0007672643689165503,0.00037600151167447053,0.0011313100044675545
2025-02-10 19:07:08,0.0007657834405686858,0.0003910660909197827,0.0011167069733996008
2025-02-10 19:07:18,0.000764302512220821,0.0003954324432027875,0.0011331478508350928
2025-02-10 19:07:28,0.0007628215838729564,0.0003907445135109695,0.0011023708286091985
2025-02-10 19:07:38,0.0007613420437019928,0.0003803752347320818,0.0011243265188593747
2025-02-10 19:07:48,0.0007598625035310293,0.00039895384400827957,0.0011288551053887576
2025-02-10 19:07:58,0.0007583829633600658,0.000385284015992186,0.0011082886230977063
2025-02-10 19:08:08,0.0007569034231891023,0.00041797338379089574,0.0011181365867488123
2025-02-10 19:08:18,0.0007554238830181387,0.00038327189624258787,0.0011296161129006569
2025-02-10 19:08:28,0.0007539443428471751,0.00039832616969796326,0.001134580084063353
2025-02-10 19:08:38,0.0007524648026762116,0.00035693365474218384,0.0010971537716732576
2025-02-10 19:08:48,0.0007509852625052481,0.0003923397818662103,0.001120959106424185
2025-02-10 19:08:58,0.0007495057223342846,0.00037440630113507654,0.0011390066911673765
2025-02-10 19:09:08,0.0007480261821633212,0.00036529380761539783,0.001106422194080262
2025-02-10 19:09:18,0.0007465466419923576,0.00038528470784210525,0.0011091215823538629
2025-02-10 19:09:28,0.0007450671018213938,0.00037810660764854825,0.0011297299857353452
2025-02-10 19:09:38,0.0007436583869962159,0.00038756238613951006,0.0011017073592056597
2025-02-10 19:09:48,0.0007422496721710381,0.00033873122417265764,0.001106516433964539
2025-02-10 19:09:58,0.00074084095734586,0.0003622150940459658,0.001113630254107252
2025-02-10 19:10:08,0.000739432242520682,0.0003908515462367454,0.0011162957766990332
2025-02-10 19:10:18,0.000738023527695504,0.000352015387995708,0.0011123095298862945
2025-02-10 19:10:28,0.000736614812870326,0.0003695485719771723,0.0011039041405530878
2025-02-10 19:10:38,0.0007352060980451479,0.0003700923379047534,0.0010886357262576327
2025-02-10 19:10:48,0.00073379738321997,0.0003661165749079611,0.0011004922775595578
2025-02-10 19:10:58,0.0007323886683947919,0.0003652118480192127,0.0010695111000187155
2025-02-10 19:11:08,0.000730979953569614,0.0003590276189221985,0.0011003464257222251
2025-02-10 19:11:18,0.0007295712387444363,0.0003576188276944126,0.0010899147360497264
2025-02-10 19:11:28,0.0007282193988259579,0.0003605362062562819,0.0010979279175389995
2025-02-10 19:11:38,0.0007268675589074795,0.000378716704214195,0.001108853501897474
2025-02-10 19:11:48,0.0007255157189890011,0.0003443468992458537,0.001098933536438371
2025-02-10 19:11:58,0.0007241638790705228,0.0003496704714443963,0.001076347110660646
2025-02-10 19:12:08,0.0007228120391520443,0.000346785429684466,0.0010692425720386178
2025-02-10 19:12:18,0.000721460199233566,0.0003579037790863063,0.0011081092646039686
2025-02-10 19:12:28,0.0007201083593150876,0.00035380680680044527,0.0010845539168949443
2025-02-10 19:12:38,0.0007187565193966091,0.0003377737891168106,0.0010862409210695692
2025-02-10 19:12:48,0.0007174046794781308,0.000347637581951342,0.0010592732335489756
2025-02-10 19:12:58,0.0007160528395596524,0.00034670379709952226,0.0010829717983754227
2025-02-10 19:13:08,0.0007147009996411741,0.0003580462491672801,0.001070012781091971
2025-02-10 19:13:18,0.0007133491597226956,0.000345655660026792,0.001058372039112409
2025-02-10 19:13:28,0.0007123016859905313,0.00031294720083406796,0.0010684270358436584
2025-02-10 19:13:38,0.0007112542122583673,0.0003460213473294366,0.0010869907402743944
2025-02-10 19:13:48,0.000710206738526203,0.0003503863805858685,0.00107672252983816
2025-02-10 19:13:58,0.0007091592647940388,0.0003342569330656321,0.0011234065096483393
2025-02-10 19:14:08,0.0007081117910618746,0.0003485175356987994,0.0010621961603147318
2025-02-10 19:14:18,0.0007070643173297104,0.00029642464424657167,0.0010671007249216946
2025-02-10 19:14:28,0.0007060168435975462,0.0003541567258535283,0.0010777090409397453
2025-02-10 19:14:38,0.000704969369865382,0.0003357594259250909,0.001074630376168994
2025-02-10 19:14:48,0.0007039218961332177,0.00033917331277073516,0.0010559875547384873
2025-02-10 19:14:58,0.0007028744224010535,0.00035054287190688395,0.0010642666194972637
2025-02-10 19:15:08,0.0007018269486688894,0.0003398683158018796,0.001073268589868482
2025-02-10 19:15:18,0.0007012652744716462,0.0003361863593179963,0.001062320289819526
2025-02-10 19:15:28,0.000700703600274403,0.0003396222385749279,0.0010478568721960927
2025-02-10 19:15:38,0.0007001419260771598,0.0003335345755875241,0.0010559262965099743
2025-02-10 19:15:48,0.0006995802518799165,0.00034901224127040426,0.0010705340834686744
2025-02-10 19:15:58,0.0006990185776826733,0.00033463816934970847,0.0010834864889390588
2025-02-10 19:16:08,0.0006984569034854301,0.00036380870517805,0.0010676274068914984
2025-02-10 19:16:18,0.0006978952292881869,0.0003220838221124937,0.0010600655931493062
2025-02-10 19:16:28,0.0006973335550909437,0.00031999851204387566,0.0010456192183506145
2025-02-10 19:16:38,0.0006967718808937004,0.00032305527879064215,0.0010532338856947727
2025-02-10 19:16:48,0.0006962102066964572,0.00033227728188136197,0.0010588909551484604
2025-02-10 19:16:58,0.000695648532499214,0.0003466370858879818,0.0010781723662666657
2025-02-10 19:17:08,0.0006950868583019708,0.0003638431835699223,0.001074086566262917
2025-02-10 19:17:18,0.0006949236911893381,0.0003625154621195734,0.0010555203995685938
2025-02-10 19:17:28,0.0006947605240767056,0.0003338190341571477,0.0010542592990853705
2025-02-10 19:17:38,0.0006945973569640731,0.00030549644545747455,0.0010421399888153396
2025-02-10 19:17:48,0.0006944341898514405,0.00032707782674763807,0.0010632336063568532
2025-02-10 19:17:58,0.000694271022738808,0.00032207804519119486,0.001044618357564435
2025-02-10 19:18:08,0.0006941078556261755,0.00035634186893572793,0.0010722719124544719
2025-02-10 19:18:18,0.000693944688513543,0.00033582972202713806,0.0010901710727103334
2025-02-10 19:18:28,0.0006937815214009104,0.00031718392949684203,0.0010631564990162476
2025-02-10 19:18:38,0.0006936183542882779,0.0003388630904288795,0.0010734104104398977
2025-02-10 19:18:48,0.0006934551871756454,0.00031856987623413727,0.001061442012832747
2025-02-10 19:18:58,0.0006932920200630129,0.00032683342410959066,0.0010409562547086387
2025-02-10 19:19:08,0.0006931584957388244,0.00032589517384581284,0.00106291122305319
2025-02-10 19:19:18,0.0006930249714146358,0.00033424284433289836,0.0010637378998631709
2025-02-10 19:19:28,0.0006928914470904473,0.00030977972232420885,0.0010571784289730459
2025-02-10 19:19:38,0.0006927579227662588,0.00033429835737508186,0.0010647355708500983
2025-02-10 19:19:48,0.0006926243984420703,0.00032124324446262514,0.0010457085835085629
2025-02-10 19:19:58,0.0006924908741178818,0.0003341651476593009,0.0010528635978260645
2025-02-10 19:20:08,0.0006923573497936932,0.0003209297790023853,0.0010464524725529497
2025-02-10 19:20:18,0.0006922238254695048,0.0003393105685086815,0.0010769714133977467
2025-02-10 19:20:28,0.0006920903011453163,0.000326130303994613,0.001037853293925023
2025-02-10 19:20:38,0.0006919567768211278,0.00034375989226208677,0.0010392025997961666
2025-02-10 19:20:48,0.0006918232524969393,0.00034346187827342256,0.0010748186531446954
2025-02-10 19:20:58,0.0006916897281727506,0.0003301065504576907,0.001082584082583096
2025-02-10 19:21:08,0.0006915562782360907,0.0002929831550338216,0.001065437996669109
2025-02-10 19:21:18,0.0006914228282994308,0.00032461456322750525,0.0010706226695476515
2025-02-10 19:21:28,0.0006912893783627709,0.0003274216575070693,0.001070708673888678
2025-02-10 19:21:38,0.000691155928426111,0.00032557602407781857,0.001046557459144236
2025-02-10 19:21:48,0.0006910224784894511,0.000312482540700343,0.0010532517613332456
2025-02-10 19:21:58,0.0006908890285527911,0.00034100741911162415,0.001065781175523948
2025-02-10 19:22:08,0.0006907555786161312,0.0003485854685869933,0.001056990780465746
2025-02-10 19:22:18,0.0006906221286794713,0.00033808079834287763,0.0010645501169945161
2025-02-10 19:22:28,0.0006904886787428114,0.000301531135830054,0.00104758630248562
2025-02-10 19:22:38,0.0006903552288061515,0.0003420840256619231,0.0010548973545112547
2025-02-10 19:22:48,0.0006902217788694914,0.00033502238787131534,0.0010554220482114122
2025-02-10 19:22:58,0.0006900883333122191,0.00030648329507948783,0.0010489945223176016
2025-02-10 19:23:08,0.0006899548877549468,0.0003077913196020465,0.0010470856333273208
2025-02-10 19:23:18,0.0006898214421976746,0.0002932205559192895,0.0010268643897856484
2025-02-10 19:23:28,0.0006896879966404023,0.0003138842966855468,0.0010581401503634011
2025-02-10 19:23:38,0.00068955455108313,0.00032398526917420793,0.0010761999305794272
2025-02-10 19:23:48,0.0006894211055258575,0.0003396060902519173,0.0010834239666041652
2025-02-10 19:23:58,0.0006892876599685853,0.0003018152028105172,0.001038221859928696
2025-02-10 19:24:08,0.000689154214411313,0.0003408993094007271,0.0010569664318990342
2025-02-10 19:24:18,0.0006890207688540407,0.00033667935986898145,0.0010809555904166233
2025-02-10 19:24:28,0.0006888873232967684,0.0003248075166731936,0.0010588025732575633
2025-02-10 19:24:38,0.0006887538777394961,0.0003355767250469291,0.0010562738198465257
2025-02-10 19:24:48,0.0006886204321822237,0.00031812449545477576,0.0010570441273425905
2025-02-10 19:24:58,0.0006884870019263144,0.0003172009085398966,0.001055486679459173
2025-02-10 19:25:08,0.0006883535716704051,0.00033101944651434237,0.0010589848632271233
2025-02-10 19:25:18,0.0006882201414144958,0.0003138519069483199,0.0010403476103102987
2025-02-10 19:25:28,0.0006880867111585864,0.0003372192386259981,0.0010438707221757974
2025-02-10 19:25:38,0.0006879532809026771,0.00033858965240927226,0.0010458450474372868
2025-02-10 19:25:48,0.0006878198506467679,0.0003285859523672985,0.001053280993145931
2025-02-10 19:25:58,0.0006876864203908585,0.0003035784593001048,0.00105634017028625
2025-02-10 19:26:08,0.0006875529901349491,0.00031000019127137585,0.0010515997687434474
2025-02-10 19:26:18,0.0006874195598790398,0.0003141435583105189,0.0010433090935190324
2025-02-10 19:26:28,0.0006872861296231304,0.0002888785992636876,0.0010370461050616662
2025-02-10 19:26:38,0.0006871526993672212,0.0003298947181383608,0.0010558579393262397
2025-02-10 19:26:48,0.0006870192691174707,0.00031898262249328873,0.0010641470773952732
2025-02-10 19:26:58,0.0006868858388677203,0.00033083223744604225,0.0010340454360810254
2025-02-10 19:27:08,0.00068675240861797,0.0003168488497376863,0.0010878431395974764
2025-02-10 19:27:18,0.0006866189783682196,0.00028617960545234425,0.0010521571780821963
2025-02-10 19:27:28,0.0006864855481184691,0.00034696903854533243,0.0010524301128140494
2025-02-10 19:27:38,0.0006863521178687188,0.0003019975075741754,0.0010388220119226849
2025-02-10 19:27:48,0.0006862186876189684,0.0003337551708484989,0.0010324423476755161
2025-02-10 19:27:58,0.0006860852573692181,0.0003389121557137224,0.0010577044814971393
2025-02-10 19:28:08,0.0006859518271194676,0.0003113208447228509,0.0010362358309778995
2025-02-10 19:28:18,0.0006858183968697173,0.0003425510637791111,0.0010429680647151963
2025-02-10 19:28:28,0.0006856849666199669,0.00033032922575131773,0.0010698669470542424
2025-02-10 19:28:38,0.0006855515363702165,0.0002855715308289313,0.0010384853449220254
2025-02-10 19:28:48,0.0006854181061204661,0.0003022503352051553,0.0010324723903364335
2025-02-10 19:28:58,0.0006852846758707157,0.0003348271372157882,0.0010643621434593949
2025-02-10 19:29:08,0.0006851512456209654,0.00031154051063534826,0.0010496705062615005
2025-02-10 19:29:18,0.000685017815371215,0.00033234358658405013,0.001063143852455776
2025-02-10 19:29:28,0.0006848843851214646,0.00031017929722471413,0.0010612512070810461
2025-02-10 19:29:38,0.0006847509548717142,0.0003144768856910871,0.0010478520911735264
2025-02-10 19:29:48,0.0006846175246219638,0.0003300740875682532,0.00106486120992362
2025-02-10 19:29:58,0.0006844840943722135,0.0003148135467850497,0.0010590172922868909
2025-02-10 19:30:08,0.000684350664122463,0.00034530198809808914,0.0010672935284008235
2025-02-10 19:30:18,0.0006842172338727126,0.00029640478048975367,0.0010520126489232708
2025-02-10 19:30:28,0.0006840838036229623,0.00031175530193590226,0.001059245518228325
2025-02-10 19:30:38,0.0006839503733732119,0.00030893931476589455,0.001043730989325246
2025-02-10 19:30:48,0.0006838169431234616,0.0003449452171022169,0.0010604040727920563
2025-02-10 19:30:58,0.0006836835128737112,0.0003284022060024688,0.0010243727665863551
2025-02-10 19:31:08,0.0006835500826239608,0.0003030777734619352,0.0010311953286860386
2025-02-10 19:31:18,0.0006834166523742105,0.0002836973067681758,0.001075337879179842
2025-02-10 19:31:28,0.00068328322212446,0.00032989090262506936,0.0010633739036175905
2025-02-10 19:31:38,0.0006831497918747097,0.00031762433852783843,0.0010391613405690955
2025-02-10 19:31:48,0.0006830163616249593,0.0003016900566203496,0.0010693167846933648
2025-02-10 19:31:58,0.0006828829313752089,0.0002977109977683352,0.0010298924851347092
2025-02-10 19:32:08,0.0006827495011254586,0.00032368464106392213,0.0010570840631382644
2025-02-10 19:32:18,0.0006826160708757081,0.0003266392572212459,0.0010579577398200008
2025-02-10 19:32:28,0.0006824826406259578,0.0003029465951948656,0.0010382035995684816
2025-02-10 19:32:38,0.0006823492103762074,0.00030308227556805355,0.0010465565499797247
2025-02-10 19:32:48,0.000682215780126457,0.00030786435064765824,0.001060073360210408
2025-02-10 19:32:58,0.0006820823498767066,0.00033401439882345136,0.0010421361119623117
2025-02-10 19:33:08,0.0006819489196269562,0.00029730925870578243,0.0010351301136755566
